"Tumor_T3"	"Tumor_T4"	"Tumor_T5"	"HT1376_1"	"HT1376_2"	"RT4_1"	"RT4_2"	"SCABER_1"	"SCABER_2"	"SW780_1"	"SW780_2"	"Tumor_T1"
"ENSG00000166619.8"	-28.0457977191154	-20.4446976288257	-18.1176674449628	-183.465149487556	-135.693554578103	-451.431484353934	-268.020268793697	-249.3692762858	-147.923192444032	-233.917876857798	-191.128772993239	-77.8767543791344
"ENSG00000172409.5"	3.61969271951512	3.1384052135505	10.4229567121271	-23.685261860521	-13.8018112503168	58.4759361076557	54.135236035078	82.1978379317642	39.7188992937146	7.27471078662387	22.1692137901494	-7.98821960211738
"ENSG00000161714.7"	33.2927962142759	9.89211300109263	22.3689168393736	-28.4483664818015	-4.66089159582122	1113.06817264101	270.84853771364	53.8465590943749	-38.4994887031199	-22.3851149742484	-19.267703472142	-79.7170336597563
"ENSG00000152240.8"	7.33233136223621	5.73963906866681	7.42353153688085	425.244103014707	167.516335988362	43.3618557592399	111.746295337499	217.069495655636	285.265502086924	-32.0007036810715	-29.4694120471663	4.4692796808074
"ENSG00000243667.2"	-33.2011621768485	-13.512907404067	10.8938460637471	-8.4857723709749	-12.6295694266322	1466.20546535632	749.117289133964	3536.68567460714	5576.86081944145	-84.052892527831	-172.388666517897	24.9673800532279
"ENSG00000170946.10"	2135.77112118186	309.089952739864	406.491858180242	3078.17942919666	2967.97082260214	10343.5551767717	10154.9549657641	6991.28486161991	7983.85134956396	3969.30026416897	3890.39832287225	363.777312296435
"ENSG00000116903.6"	-21.9452866589922	3.43313387261563	9.20403466566009	2.54911128902744	6.72071598076983	392.279137414849	300.698316632225	-52.6261414218472	-26.0152859568698	-36.0246295345196	-37.5675706767917	15.6083201924981
"ENSG00000150722.6"	11.8516799875569	10.4785944836305	-3.3607679662464	10.4834122510396	15.3766484132831	-27.6100920885638	-30.0009561968062	13.2783914436701	20.3195818129818	-8.23826910332292	-17.7759673369313	44.7682685363258
"ENSG00000177058.7"	3.5070715550884	-6.32520686669426	-12.5983842695393	19.712701921764	47.4152974862886	-612.446606683917	-438.82430652788	8.81889303528244	-13.9283904526008	102.923179350979	83.9679915825426	-6.70530708812432
"ENSG00000204843.8"	-10.7442520604503	3.16460988125467	-15.6277709795332	-99.11099738279	-73.7119152027467	-114.230094172946	-79.1007191943827	649.839205317659	516.605023982643	-95.766579314222	-90.1926803102598	-15.5493157522644
"ENSG00000095059.11"	-3.74033065850699	-19.3233098841955	-12.4922395452443	-71.5999753084773	-105.361135603438	20.4818266460751	-44.2510504203188	-109.693028569602	-88.1977663028729	-71.5901836390468	-72.1925554211641	-8.58342967419097
"ENSG00000162694.9"	4.11865709140204	8.83121100066557	6.40653592723131	3.71262375520156	4.78469363385732	-12.5527720113032	-11.0685670351137	7.86327088479331	-1.40653733928857	6.68913963279562	7.90299503792619	6.70430494407704
"ENSG00000197345.8"	19.1901261677216	1.55396596351719	-1.8594375888131	1753.16369678438	696.032342145177	461.204802665406	331.666593052681	81.156411501292	344.80694773239	44.8008265249725	-33.1674926648912	0.443460799978606
"ENSG00000165688.7"	19.0832489950717	4.49308942333	5.25484951083174	-36.0416813499365	-29.8838629040276	-29.6998829898715	-12.4194408419427	8.90803053861169	11.6915592853739	-23.6099956457462	-18.628920757722	2.61879024656307
